,사업장명,지번주소,도로명주소,위도,경도,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,데이터갱신일자,업태구분명,한실수,양실수,욕실수
3784,금수장,서울특별시 서대문구 북가좌동 392-34번지 ,서울특별시 서대문구 수색로 143 (북가좌동),37.5750553639304,126.904793209607,19821203,,3,20190325,,,,2019-03-27 02:40:00.0,여관업,16.0,0.0,16.0
3785,신촌게스트하우스,서울특별시 서대문구 대현동 90-16번지 ,서울특별시 서대문구 이화여대1안길 18 (대현동),,,20101015,,3,20180706,,,,2018-08-31 23:59:59.0,여관업,0.0,19.0,0.0
3786,춘추,서울특별시 서대문구 홍제동 144-6번지 ,,,,19721113,,3,19931125,,,,2018-08-31 23:59:59.0,여인숙업,9.0,0.0,0.0
3787,충남,서울특별시 서대문구 창천동 2-27번지 ,,37.5588872747103,126.93846515868,19740208,,3,19931125,,,,2018-08-31 23:59:59.0,여인숙업,8.0,0.0,0.0
3788,현대,서울특별시 서대문구 남가좌동 150-8번지 ,,37.5702354876817,126.916704249646,19681105,,3,19931125,,,,2018-08-31 23:59:59.0,여인숙업,5.0,0.0,0.0
3789,스타장,서울특별시 서대문구 남가좌동 256-19번지 ,,,,19670224,,3,20081208,,,,2018-08-31 23:59:59.0,여인숙업,,14.0,
3790,명지,서울특별시 서대문구 남가좌동 76-32번지 ,,,,19680831,,3,19981229,,,,2018-08-31 23:59:59.0,여관업,14.0,0.0,14.0
3791,금수,서울특별시 서대문구 대현동 104-39번지 ,,37.5572102064875,126.941392590328,19650507,,3,19940412,,,,2018-08-31 23:59:59.0,여인숙업,17.0,0.0,0.0
3792,백련장,서울특별시 서대문구 연희동 711-3번지 ,서울특별시 서대문구 홍제천로 134-2 (연희동),,,19710106,,3,20160411,,,,2018-08-31 23:59:59.0,여인숙업,12.0,0.0,2.0
3793,황금,서울특별시 서대문구 남가좌동 158-5번지 ,,,,19700302,,3,20090120,,,,2018-08-31 23:59:59.0,여인숙업,10.0,0.0,0.0
3794,부흥,서울특별시 서대문구 냉천동 26-0번지 ,,37.5672883924234,126.963840935798,19670221,,3,20031126,,,,2018-08-31 23:59:59.0,여인숙업,12.0,0.0,0.0
3795,송도장,서울특별시 서대문구 북아현동 126-18번지 ,,37.5575665419022,126.957339000652,19630628,,3,20040917,,,,2018-08-31 23:59:59.0,여인숙업,12.0,,
3796,젤라모텔,서울특별시 서대문구 창천동 29-58번지 ,,37.5563064125812,126.938033029872,19970407,,3,20041015,,,,2018-08-31 23:59:59.0,여관업,,33.0,33.0
3797,디엠씨(DMC)모텔,서울특별시 서대문구 남가좌동 269-1번지 ,"서울특별시 서대문구 수색로4가길 25, 2층 (남가좌동)",,,19730706,,3,20171101,,,,2018-08-31 23:59:59.0,여인숙업,13.0,0.0,0.0
3798,서원장,서울특별시 서대문구 창천동 29-41번지 ,,37.5567078189583,126.938056011577,19900108,,3,19991215,,,,2018-08-31 23:59:59.0,여관업,5.0,14.0,19.0
3799,다봉장,서울특별시 서대문구 연희동 192-26번지 ,,37.5658257257496,126.928196148866,19701228,,3,20030725,,,,2018-08-31 23:59:59.0,여인숙업,10.0,0.0,0.0
3800,중앙,서울특별시 서대문구 홍제동 266-173번지 ,,37.5923950211677,126.947084333286,19710813,,3,19981130,,,,2018-08-31 23:59:59.0,여인숙업,6.0,4.0,0.0
3801,개명여관,서울특별시 서대문구 충정로2가 80-0번지 ,,37.5654515614882,126.965443553931,19670422,,3,20070125,,,,2018-08-31 23:59:59.0,여인숙업,10.0,0.0,0.0
3802,호수장,서울특별시 서대문구 창천동 20-37번지 ,,37.5565043888351,126.939650928062,19831031,,3,19960716,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,16.0
3803,굴레방,서울특별시 서대문구 북아현동 138-20번지 ,,,,19710309,,3,20101229,,,,2018-08-31 23:59:59.0,여관업,27.0,,
3804,원모텔,서울특별시 서대문구 남가좌동 295-1 ,서울특별시 서대문구 수색로4가길 14-23 (남가좌동),,,19680302,,3,20201102,,,,2020-11-04 02:40:00.0,여인숙업,11.0,0.0,9.0
3805,동경파크,서울특별시 서대문구 남가좌동 175-151번지 ,,,,19710913,,3,20080307,,,,2018-08-31 23:59:59.0,여인숙업,16.0,0.0,0.0
3806,대흥장여관,서울특별시 서대문구 남가좌동 155-301번지 ,,,,19731212,,3,20081029,,,,2018-08-31 23:59:59.0,여인숙업,12.0,0.0,0.0
3807,조일,서울특별시 마포구 공덕동 33-1번지 ,,,,19680605,,3,20030220,,,,2018-08-31 23:59:59.0,여관업,11.0,,
3808,골든장,서울특별시 서대문구 창천동 13-69번지 ,,37.5570280081985,126.938524973118,19891230,,3,19990901,,,,2018-08-31 23:59:59.0,여관업,5.0,12.0,17.0
3809,진흥,서울특별시 서대문구 충정로2가 30-0번지 ,,,,19690923,,3,20010702,,,,2018-08-31 23:59:59.0,여인숙업,13.0,0.0,0.0
3810,미라보관광호텔,서울특별시 서대문구 대현동 104-36번지 ,,37.55684321267,126.942455821627,19900911,,3,20070821,,,,2018-08-31 23:59:59.0,관광호텔,6.0,44.0,50.0
3811,삼화여관,서울특별시 서대문구 연희동 187-61번지 ,,37.5658970536493,126.9304012313,19691220,,3,20061201,,,,2018-08-31 23:59:59.0,여인숙업,12.0,,
3812,오아시스,서울특별시 서대문구 창천동 20-38번지 ,,37.5564381012224,126.939525244271,19940302,,3,20060228,,,,2018-08-31 23:59:59.0,여관업,6.0,11.0,17.0
3813,필모텔,서울특별시 서대문구 창천동 18-29번지 ,,37.5563111124983,126.937208209146,19720203,,3,20060714,,,,2018-08-31 23:59:59.0,여관업,2.0,21.0,23.0
3814,대전장여관,서울특별시 서대문구 남가좌동 289-45 ,서울특별시 서대문구 수색로4가길 14-26 (남가좌동),,,19731108,,3,20201221,,,,2020-12-23 02:40:00.0,여인숙업,4.0,4.0,8.0
3815,우진,서울특별시 서대문구 대현동 138-1번지 ,,,,19690319,,3,19950510,,,,2018-08-31 23:59:59.0,여인숙업,11.0,0.0,11.0
3816,수모텔,서울특별시 서대문구 창천동 29-56번지 ,서울특별시 서대문구 연세로2길 15-8 (창천동),,,19851101,,3,20161108,,,,2018-08-31 23:59:59.0,여관업,7.0,15.0,22.0
3817,뉴만,서울특별시 서대문구 창천동 20-56번지 ,,37.5567763916937,126.939811304528,19771231,,3,19961111,,,,2018-08-31 23:59:59.0,여관업,19.0,0.0,0.0
3818,안성,서울특별시 서대문구 홍제동 266-223번지 ,,,,19720920,,3,20081230,,,,2018-08-31 23:59:59.0,여인숙업,9.0,,
3819,세원장,서울특별시 서대문구 남가좌동 188-1번지 ,서울특별시 서대문구 모래내로15길 68 (남가좌동),37.5745292056515,126.918812612908,19811219,,3,20150707,,,,2018-08-31 23:59:59.0,여관업,10.0,0.0,0.0
3820,봉림,서울특별시 서대문구 충정로3가 79-0번지 ,,,,19710824,,3,19971128,,,,2018-08-31 23:59:59.0,여인숙업,8.0,0.0,0.0
3821,선학,서울특별시 서대문구 남가좌동 152-22번지 ,,,,19830330,,3,20091230,,,,2018-08-31 23:59:59.0,여관업,10.0,0.0,10.0
3822,전원,서울특별시 서대문구 연희동 188-57번지 ,,37.5664995833725,126.930305817445,19701104,,3,20041204,,,,2018-08-31 23:59:59.0,여인숙업,12.0,0.0,0.0
3823,새롬,서울특별시 서대문구 남가좌동 241-18번지 ,,,,19731027,,3,20081208,,,,2018-08-31 23:59:59.0,여관업,8.0,,8.0
3824,평화,서울특별시 서대문구 남가좌동 155-211번지 ,,,,19710820,,3,20080916,,,,2018-08-31 23:59:59.0,여인숙업,10.0,,
3825,송도,서울특별시 서대문구 대현동 27-20번지 ,,37.5580314270377,126.943156946382,19770730,,3,19980312,,,,2018-08-31 23:59:59.0,여인숙업,13.0,0.0,0.0
3826,동심,서울특별시 서대문구 대현동 104-50번지 ,,37.5568774919265,126.941622370835,19710316,,3,19940516,,,,2018-08-31 23:59:59.0,여인숙업,6.0,0.0,0.0
3827,봉화,서울특별시 서대문구 창천동 31-13번지 ,,37.5586210247564,126.937087320583,19691124,,3,20021217,,,,2018-08-31 23:59:59.0,여인숙업,8.0,0.0,0.0
3828,대중,서울특별시 서대문구 대현동 101-11번지 ,,37.557314026695,126.943289454753,19730920,,3,19970430,,,,2018-08-31 23:59:59.0,여인숙업,17.0,0.0,0.0
3829,경기,서울특별시 서대문구 연희동 537-135번지 ,,37.5698836709218,126.920928745574,19700216,,3,19950120,,,,2018-08-31 23:59:59.0,여인숙업,8.0,0.0,0.0
3830,수도,서울특별시 서대문구 남가좌동 155-146번지 ,,,,19700727,,3,20091014,,,,2018-08-31 23:59:59.0,여관업,10.0,,
3831,경화,서울특별시 서대문구 창천동 30-4번지 ,,,,19650810,,3,20010924,,,,2018-08-31 23:59:59.0,여인숙업,0.0,17.0,0.0
3832,동원,서울특별시 서대문구 창천동 33-48번지 ,,37.5583321001229,126.936628854268,19730803,,3,19931125,,,,2018-08-31 23:59:59.0,여인숙업,0.0,14.0,0.0
3833,진성,서울특별시 서대문구 북가좌동 113-78번지 ,,,,19731203,,3,19971128,,,,2018-08-31 23:59:59.0,여인숙업,12.0,0.0,0.0
3834,은하수,"서울특별시 서대문구 홍제동 57-2번지 ,5 ","서울특별시 서대문구 통일로 345 (홍제동,,5)",,,19721016,,3,20180724,,,,2018-08-31 23:59:59.0,여인숙업,11.0,0.0,0.0
3835,일심,서울특별시 서대문구 홍제동 145-6번지 ,,,,19680122,,3,20060714,,,,2018-08-31 23:59:59.0,여인숙업,15.0,0.0,0.0
3836,서진,서울특별시 서대문구 영천동 73-0번지 ,,37.570391413338,126.960714887614,19700601,,3,19950612,,,,2018-08-31 23:59:59.0,여인숙업,5.0,0.0,0.0
3837,보성,서울특별시 서대문구 북가좌동 385-33번지 ,,37.5748265558523,126.905746893539,19711023,,3,19940528,,,,2018-08-31 23:59:59.0,여인숙업,8.0,0.0,0.0
3838,황금,서울특별시 서대문구 북가좌동 304-26번지 ,서울특별시 서대문구 거북골로 174-1 (북가좌동),37.5769846886238,126.911064511516,19740316,,3,20161114,,,,2018-08-31 23:59:59.0,여인숙업,9.0,0.0,0.0
3839,영동장여관,서울특별시 서대문구 남가좌동 273-17번지 ,,,,19711230,,3,20090512,,,,2018-08-31 23:59:59.0,여인숙업,11.0,,
3840,삼흥,서울특별시 서대문구 남가좌동 262-99번지 ,,,,19731121,,3,20080923,,,,2018-08-31 23:59:59.0,여인숙업,10.0,0.0,0.0
3841,신도장,서울특별시 서대문구 창천동 29-85번지 ,,37.5558980909067,126.937881262099,19771219,,3,20021216,,,,2018-08-31 23:59:59.0,여관업,27.0,0.0,27.0
3842,리오,서울특별시 서대문구 창천동 20-40번지 ,,37.5563849611184,126.93938608226,19901222,,3,19980612,,,,2018-08-31 23:59:59.0,일반호텔,5.0,25.0,30.0
3843,경기여관,서울특별시 서대문구 충정로2가 19-1번지 ,,37.5658874681465,126.965769224121,19681019,,3,20080228,,,,2018-08-31 23:59:59.0,여인숙업,21.0,,
3844,홍성,서울특별시 서대문구 대현동 56-37번지 ,,37.5582779888485,126.944779047172,19800414,,3,19960520,,,,2018-08-31 23:59:59.0,여인숙업,10.0,0.0,2.0
3845,홍은,서울특별시 서대문구 홍은동 274-9번지 ,,,,19711228,,3,19960614,,,,2018-08-31 23:59:59.0,여인숙업,15.0,0.0,0.0
3846,동운여관,서울특별시 서대문구 남가좌동 102-14번지 (지하1층) ,,37.5692736537238,126.916291595801,20060313,,3,20101223,,,,2018-08-31 23:59:59.0,여관업,10.0,,
3847,동일,서울특별시 서대문구 창천동 508-2번지 ,,37.5585351455776,126.928068916351,19810428,,3,19960903,,,,2018-08-31 23:59:59.0,여인숙업,6.0,0.0,6.0
3848,우리여관,서울특별시 서대문구 남가좌동 155-208번지 ,,,,19710227,,3,20090219,,,,2018-08-31 23:59:59.0,여인숙업,9.0,,
3849,태양,서울특별시 서대문구 대현동 37-31번지 ,,37.5581184522306,126.94407701241,19851127,,3,19980926,,,,2018-08-31 23:59:59.0,여관업,13.0,15.0,28.0
3850,현대여관,서울특별시 서대문구 홍은동 395-18번지 ,,37.5783172527177,126.930374162799,19810822,,3,20060310,,,,2018-08-31 23:59:59.0,여인숙업,18.0,0.0,5.0
3851,경호장,서울특별시 서대문구 남가좌동 258-57번지 ,,,,19691201,,3,20030725,,,,2018-08-31 23:59:59.0,여인숙업,11.0,0.0,0.0
3852,일신,서울특별시 마포구 신수동 85-69번지 ,,37.5489206143569,126.938979306833,19710828,,3,20030220,,,,2018-08-31 23:59:59.0,여인숙업,20.0,,
3853,삼화,서울특별시 서대문구 홍제동 157-11번지 ,,,,19701216,,3,19971023,,,,2018-08-31 23:59:59.0,여인숙업,11.0,0.0,0.0
3854,동아,서울특별시 서대문구 남가좌동 155-200번지 ,,,,19710820,,3,20090319,,,,2018-08-31 23:59:59.0,여인숙업,11.0,0.0,0.0
3855,모텔쎄븐,서울특별시 서대문구 홍제동 266-99번지 ,,37.5908646925706,126.945709482826,19671117,,3,20120822,,,,2018-08-31 23:59:59.0,여인숙업,2.0,19.0,17.0
3856,스카이,서울특별시 서대문구 창천동 29-72번지 ,서울특별시 서대문구 연세로2길 9 (창천동),,,19821227,,3,20200303,,,,2020-03-05 02:40:00.0,여관업,20.0,0.0,20.0
3857,샤인,서울특별시 서대문구 창천동 13-90번지 ,서울특별시 서대문구 연세로2다길 11-3 (창천동),37.5569347515213,126.938865368733,19881124,,3,20160202,,,,2018-08-31 23:59:59.0,여인숙업,6.0,11.0,17.0
3858,세원,서울특별시 서대문구 홍제동 266-193번지 ,서울특별시 서대문구 세검정로3길 72-6 (홍제동),37.5938186901599,126.947514510524,19721104,,3,20150116,,,,2018-08-31 23:59:59.0,여인숙업,,6.0,
3859,미래여관,서울특별시 서대문구 창천동 13-100번지 ,서울특별시 서대문구 연세로2다길 19 (창천동),37.5570252874969,126.939186713838,20020709,,3,20181109,,,,2018-11-11 02:36:40.0,여관업,18.0,0.0,0.0
3860,청원장,서울특별시 서대문구 연희동 344-195번지 ,,,,19710720,,3,20080401,,,,2018-08-31 23:59:59.0,여인숙업,11.0,0.0,0.0
3861,신촌,서울특별시 서대문구 창천동 18-35번지 ,,37.5561333574977,126.937061118431,19691202,,3,20061110,,,,2018-08-31 23:59:59.0,여관업,12.0,,5.0
3862,코코모텔,서울특별시 서대문구 충정로2가 180-5번지 ,서울특별시 서대문구 충정로9길 15 (충정로2가),37.5642940515999,126.964531690334,19830325,,3,20150521,,,,2018-08-31 23:59:59.0,여관업,,23.0,9.0
3863,일동,서울특별시 서대문구 창천동 20-14번지 ,,,,19701218,,3,19941217,,,,2018-08-31 23:59:59.0,여인숙업,6.0,0.0,0.0
3864,글로리아모텔,서울특별시 서대문구 대현동 104-15번지 ,,37.5576261016298,126.942481363392,19921020,,3,20010303,,,,2018-08-31 23:59:59.0,여관업,2.0,23.0,25.0
3865,대용장,서울특별시 서대문구 남가좌동 349-1번지 ,,37.5773875145092,126.922012009117,19810513,,3,20020409,,,,2018-08-31 23:59:59.0,여관업,17.0,0.0,8.0
3866,삼보,서울특별시 서대문구 홍은동 103-20번지 ,서울특별시 서대문구 통일로 507-29 (홍은동),,,19700119,,3,20170626,,,,2018-08-31 23:59:59.0,여인숙업,5.0,0.0,0.0
3867,이채,서울특별시 서대문구 창천동 29-5번지 ,서울특별시 서대문구 연세로2길 27-11 (창천동),,,19980108,,3,20190523,,,,2019-05-25 02:40:00.0,여관업,1.0,37.0,38.0
3868,합성,서울특별시 서대문구 남가좌동 260-61번지 ,,,,19701013,,3,20080428,,,,2018-08-31 23:59:59.0,여인숙업,17.0,,
3869,서울가든호텔,서울특별시 마포구 도화동 169-1 ,서울특별시 마포구 마포대로 58 (도화동),37.5406839207239,126.948361035181,19851011,,1,,,,,2021-02-19 02:40:00.0,관광호텔,5.0,358.0,363.0
3870,가나모텔,서울특별시 마포구 도화동 202-3번지 ,서울특별시 마포구 삼개로 13 (도화동),37.5391333617523,126.947682872947,19710726,,1,,,,,2019-01-30 02:40:00.0,여관업,12.0,0.0,0.0
3871,신촌 시스터즈,서울특별시 마포구 노고산동 106-105번지 (노고산동106-91에서 번지분할변경) ,"서울특별시 마포구 백범로2길 24 (노고산동,(노고산동106-91에서 번지분할변경))",37.5539004695349,126.93565741246,19760928,,1,,,,,2018-11-04 02:35:47.0,여관업,12.0,0.0,0.0
3872,메이저호텔,서울특별시 마포구 노고산동 109-62번지 ,서울특별시 마포구 서강로18길 8 (노고산동),37.5534955066385,126.935392602398,20010907,,1,,,,,2019-11-23 02:40:00.0,여관업,0.0,55.0,0.0
3873,코코레지던스,서울특별시 마포구 노고산동 54-90번지 ,서울특별시 마포구 신촌로16길 16 (노고산동),37.5550145116311,126.93459795052,19661122,,1,,,,,2018-12-12 02:40:00.0,여관업,42.0,0.0,0.0
3874,동호여인숙,서울특별시 마포구 아현동 404-5번지 ,,,,19660423,,3,19990315,,,,2018-08-31 23:59:59.0,여인숙업,12.0,0.0,0.0
3875,보보호텔,서울특별시 마포구 서교동 373-1,서울특별시 마포구 양화로 94 (서교동),37.5523262543067,126.918199677699,19780315,,1,,,,,2021-11-01 23:00:00.0,관광호텔,,,
3876,영스테이(YOUNG STAY),서울특별시 마포구 합정동 399-3,서울특별시 마포구 희우정로3길 13 (합정동),37.5494452118581,126.907101413461,19711105,,3,20221123,,,,2021-10-31 22:05:00.0,여관업,,,
3877,아모텔,서울특별시 마포구 노고산동 107-21 ,서울특별시 마포구 서강로20길 9 (노고산동),37.5541237480223,126.936510419223,20011203,,1,,,,,2020-09-02 02:40:00.0,일반호텔,0.0,19.0,0.0
3878,한강모텔,서울특별시 마포구 노고산동 57-22번지 ,서울특별시 마포구 신촌로18길 15 (노고산동),37.5548484498899,126.93507341987,20140701,,1,,,,,2019-02-28 02:40:00.0,여관업,0.0,14.0,0.0
3879,대명,서울특별시 마포구 아현동 570-49번지 ,서울특별시 마포구 굴레방로7길 34 (아현동),37.5563754650018,126.953625850131,19721020,,1,,,,,2018-12-08 02:40:00.0,여인숙업,9.0,0.0,0.0
3880,버틀러리,서울특별시 마포구 동교동 198-30번지 ,"서울특별시 마포구 동교로 217, 2층,3층,4층층 (동교동)",37.5594957301384,126.923531647095,20141104,,1,,,,,2020-01-31 02:40:00.0,여관업,0.0,8.0,0.0
3881,니도나도(Nido Nado),서울특별시 마포구 서교동 354-2 ,"서울특별시 마포구 홍익로 29, 3,4,5층층 (서교동)",,,19831025,,1,,,,,2021-04-10 02:40:00.0,여관업,10.0,10.0,0.0
3882,성도장여관,서울특별시 마포구 노고산동 106-76번지 ,서울특별시 마포구 서강로18길 29 (노고산동),37.5527808004875,126.936157112198,19951123,,1,,,,,2018-08-31 23:59:59.0,여관업,0.0,16.0,16.0
3883,24게스트하우스신촌,서울특별시 마포구 노고산동 57-20번지 ,서울특별시 마포구 신촌로18길 9 (노고산동),37.5549954517781,126.935162925079,19841229,,1,,,,,2018-08-31 23:59:59.0,숙박업(생활),0.0,31.0,0.0
3884,와이(Y)호텔,서울특별시 마포구 노고산동 106-46번지 ,서울특별시 마포구 서강로20길 24 (노고산동),37.5533718528385,126.936319799438,20110530,,1,,,,,2019-08-29 02:40:00.0,일반호텔,0.0,41.0,0.0
3885,예원장,서울특별시 마포구 공덕동 105-228 3층 ,"서울특별시 마포구 마포대로14길 21, 3층 (공덕동)",37.5484741843432,126.957016576777,19680925,,1,,,,,2021-12-07 02:40:00.0,여관업,11.0,0.0,0.0
3886,성산장,서울특별시 마포구 성산동 632-6번지 ,서울특별시 마포구 월드컵북로9길 7 (성산동),37.5586493941112,126.916952219833,19710828,,1,,,,,2018-08-31 23:59:59.0,여관업,19.0,0.0,0.0
