,사업장명,관광숙박업상세명,건물용도명,지번주소,도로명주소,위도,경도,객실수,시설면적,시설규모,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,데이터갱신일자
0,호텔 데님(Hotel Denim),,,서울특별시 강남구 개포동 1229-14,서울특별시 강남구 논현로 66 (개포동),37.4761898374266,127.046615783737,,,,2015-02-03,,1,,,,,2022-12-02 22:09:00.0
1,티마크그랜드호텔명동,,,서울특별시 중구 회현동1가 194-15,"서울특별시 중구 퇴계로 52 (회현동1가, 인송빌딩)",37.5584542141531,126.978646384966,,,,2016-05-17,,3,2023-02-28,,,,2022-12-03 00:03:00.0
2,위너스,,,서울특별시 금천구 독산동 335-21,서울특별시 금천구 가산로3길 103 (독산동),37.4719591362672,126.88981682459,,,,2021-04-06,,1,,,,,2022-12-02 23:02:00.0
3,데이즈 호텔 명동,,,서울특별시 중구 충무로1가 24-30,서울특별시 중구 퇴계로 107 (충무로1가),37.5609527542889,126.983631098738,,,,2014-07-22,,1,,,,,2022-12-02 23:05:00.0
4,강남패밀리호텔,,,서울특별시 강남구 논현동 205-8,"서울특별시 강남구 봉은사로 143 (논현동, 운현오피스텔)",37.5064735388581,127.030156367516,,,,2016-03-29,,2,,2023-01-01,2023-12-31,,2022-12-03 23:02:00.0
5,(주)서부티엔디 노보텔 앰배서더 서울 용산,,,서울특별시 용산구 한강로3가 40-969 서울드래곤시티,"서울특별시 용산구 청파로20길 95, 서울드래곤시티 (한강로3가)",37.5319146846199,126.962788981096,,,,2017-09-29,,1,,,,,2022-12-02 23:09:00.0
6,남산스토리 나인,,,서울특별시 중구 회현동1가 100-104,서울특별시 중구 퇴계로8길 93 (회현동1가),37.5557536554398,126.980746416771,,,,2020-09-10,,1,,,,,2022-12-03 00:05:00.0
7,롯데시티호텔명동,,,서울특별시 중구 장교동 74,"서울특별시 중구 삼일대로 362 (장교동, 장교빌딩)",37.5669367134426,126.98807580841,,,,2016-01-07,,1,,,,,2022-12-03 00:05:00.0
8,ROJIN(로진),,,서울특별시 영등포구 양평동1가 136,서울특별시 영등포구 선유로23길 4 (양평동1가),37.5230248129931,126.889609075944,,,,2021-12-20,,1,,,,,2022-12-02 23:01:00.0
9,아난티 앳 강남,,,서울특별시 강남구 논현동 74-6,서울특별시 강남구 논현로 734 (논현동),37.5176026218653,127.029567890475,,,,2022-06-16,,1,,,,,2022-12-01 23:05:00.0
10,나인트리 프리미어 로카우스호텔 서울 용산(Nine Tree Premier ROKAUS Hotel Seoul Yongsan),,,서울특별시 용산구 한강로3가 40-708,서울특별시 용산구 한강대로23길 25 (한강로3가),37.5276520096644,126.964424036493,,,,2023-03-27,,1,,,,,2022-12-02 22:09:00.0
11,JARDIN HOTEL,,,서울특별시 영등포구 영등포동4가 73,서울특별시 영등포구 영신로34길 33 (영등포동4가),37.5191736255567,126.904677270326,,,,2015-12-07,,1,,,,,2022-12-03 22:03:00.0
12,호텔포레스타1호점,,,서울특별시 송파구 잠실동 180-7,서울특별시 송파구 백제고분로7길 23-6 (잠실동),37.5109623980756,127.08164024438,,,,20171229,,1,,,,,2021-12-04 22:05:00.0
13,G3호텔,,,서울특별시 중구 필동1가 44-1,서울특별시 중구 충무로 7 (필동1가),37.5618266518125,126.992909424112,,,,20221111,,1,,,,,2022-11-30 22:00:00.0
14,우주 남산점,,,서울특별시 중구 남산동2가 36-6,"서울특별시 중구 소공로6길 29, 1-2층 (남산동2가)",37.5586364437507,126.984772101991,,,,20170213,,1,,,,,2021-12-06 00:04:00.0
15,삼화,,,서울특별시 관악구 신림동 1432-62,"서울특별시 관악구 신림로65길 10-33, 삼화 (신림동)",37.4859164167929,126.928669568022,,,,20191015,,1,,,,,2021-12-07 00:07:00.0
16,나이스타임 관광호텔,,,서울특별시 관악구 신림동 1422-18,서울특별시 관악구 신림로64길 28 (신림동),37.4849902065191,126.931298351144,,,,20140618,,1,,,,,2021-12-07 00:07:00.0
17,스트디오93,,,서울특별시 관악구 신림동 1432-93,서울특별시 관악구 신림로65길 16-4 (신림동),37.4852879567366,126.928658180383,,,,20170829,,3,20221017,,,,2021-10-30 23:09:00.0
18,코트야드 메리어트 서울 보타닉파크,,,서울특별시 강서구 마곡동 766-1 메리어트호텔,"서울특별시 강서구 마곡중앙12로 10, 메리어트호텔 (마곡동)",37.5670161653345,126.828976147839,,,,20180503,,1,,,,,2021-11-01 22:04:00.0
19,(주)호텔롯데 L7홍대,,,서울특별시 마포구 동교동 160-5 롯데호텔 L7홍대,"서울특별시 마포구 양화로 141, 롯데호텔 L7홍대 (동교동)",37.5557239014989,126.921631579426,,,,2018-01-29,,1,,,,,2022-12-03 00:04:00.0
20,신라스테이,,,서울특별시 동작구 신대방동 698,"서울특별시 동작구 시흥대로 596 (신대방동, 신라스테이해링턴타워)",37.4855793853597,126.904476195421,,,,20160202,,1,,,,,2021-12-03 23:05:00.0
21,신라스테이서대문,,,서울특별시 서대문구 미근동 333,서울특별시 서대문구 충정로 76 (미근동),37.5651572276797,126.966774328509,,,,20150427,,1,,,,,2021-12-03 22:04:00.0
22,골드 마운틴77,,,서울특별시 구로구 가리봉동 135-90,서울특별시 구로구 남부순환로105다길 13 (가리봉동),37.4799011070086,126.891203594462,,,,20200525,,1,,,,,2021-10-31 21:00:00.0
23,이비스 스타일 앰배서더 서울 명동,,,서울특별시 중구 충무로2가 53-10,서울특별시 중구 삼일대로 302 (충무로2가),37.5616825861454,126.989359120022,,,,20150309,,1,,,,,2021-12-07 23:02:00.0
24,(주)호텔롯데 L7 강남,,,서울특별시 강남구 삼성동 142-41,"서울특별시 강남구 테헤란로 415, L7 HOTELS 강남타워 (삼성동)",37.5057027179383,127.051550959968,,,,2017-12-15,,1,,,,,2022-12-03 00:04:00.0
25,호스텔 27,,,서울특별시 성동구 용답동 228-12,서울특별시 성동구 자동차시장1길 27 (용답동),37.5614033157753,127.06064967412,,,,2015-10-02,,1,,,,,2022-12-03 00:04:00.0
26,(주)호텔롯데 롯데시티호텔 구로,,,서울특별시 구로구 구로동 188-25 지밸리비즈플라자,"서울특별시 구로구 디지털로 300, 지밸리비즈플라자 (구로동)",37.4848946937354,126.896539890577,,,,2014-07-21,,1,,,,,2022-12-03 00:04:00.0
27,(주)호텔롯데 롯데시티 호텔마포,,,서울특별시 마포구 공덕동 467 롯데캐슬프레지던트,"서울특별시 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트)",37.5448825237705,126.950548979183,,,,2009-03-09,,1,,,,,2022-12-03 00:04:00.0
28,신라스테이 삼성,,,서울특별시 강남구 삼성동 168-3 유니온타워,"서울특별시 강남구 영동대로 506, 유니온타 (삼성동)",37.5100573227007,127.063143122583,,,,2020-04-01,,1,,,,,2022-12-02 22:06:00.0
29,호텔리베라서울,,,서울특별시 강남구 청담동 53-7,"서울특별시 강남구 영동대로 737 (청담동, 호텔리베라)",37.5238945447249,127.054124187197,,,,1978-05-01,,1,,,,,2022-12-03 00:04:00.0
30,어바웃스테이 신사점,,,서울특별시 강남구 신사동 502-11,"서울특별시 강남구 강남대로 620, 3층 (신사동, 영일빌딩)",37.5171814543146,127.019845104141,,,,2016-09-23,,1,,,,,2022-12-01 23:06:00.0
31,메리어트 이그제큐티브 아파트먼트 서울,,,서울특별시 영등포구 여의도동 28-3,"서울특별시 영등포구 여의대로 8 (여의도동, 여의도파크센터)",37.5211769172422,126.918654960576,,,,20070816,,1,,,,,2021-10-31 23:09:00.0
32,호텔 브릿지,,,서울특별시 영등포구 양평동2가 40-5,서울특별시 영등포구 영등포로 9 (양평동2가),37.523807057583,126.882596179332,,,,20141127,,1,,,,,2021-12-06 00:04:00.0
33,임피리얼팰리스호텔,,,서울특별시 강남구 논현동 248-7,"서울특별시 강남구 언주로 640 (논현동, 임페리얼팰리스호텔)",37.5139856872084,127.035875892358,,,,1989-09-12,,2,,2023-03-01,2023-08-31,,2022-12-01 23:01:00.0
34,이비스 앰배서더 명동,,,서울특별시 중구 명동1가 59-5,서울특별시 중구 남대문로 78 (명동1가),37.5641894140338,126.983062193942,,,,20070703,,1,,,,,2021-12-02 21:01:00.0
35,이비스 스타일 앰배서더 강남,,,서울특별시 강남구 대치동 893-1,서울특별시 강남구 삼성로 431 (대치동),37.505111464434,127.057068458462,,,,20031013,,1,,,,,2021-12-03 22:01:00.0
36,목시 서울 명동,,,서울특별시 중구 충무로1가 21-17,서울특별시 중구 명동8나길 38 (충무로1가),37.5617188311906,126.982713923738,,,,20221125,,1,,,,,2022-11-30 22:00:00.0
37,영동관광호텔,,,서울특별시 강남구 논현동 6 6-1,"서울특별시 강남구 도산대로 144 (논현동, 영동관광호텔)",,,,,,19971230,,3,20220418,,,,2021-12-03 22:00:00.0
38,호텔 PJ,,,서울특별시 중구 인현동2가 73-1,서울특별시 중구 마른내로 71 (인현동2가),37.5648116074415,126.995700232349,,,,19700701,,1,,,,,2021-12-04 00:01:00.0
39,메이필드호텔,,,서울특별시 강서구 외발산동 426,서울특별시 강서구 방화대로 94 (외발산동),37.5471176651686,126.818418581799,,,,20020706,,1,,,,,2021-12-03 22:07:00.0
40,호텔 이비스앰배서더 인사동,,,서울특별시 종로구 익선동 34-8 호텔 이비스앰배서더 인사동,"서울특별시 종로구 삼일대로30길 31 (익선동, 호텔 이비스앰배서더 인사동)",37.5744408529329,126.989219311582,,,,20130925,,1,,,,,2021-12-07 00:08:00.0
41,호텔쿠레타케소,,,서울특별시 종로구 인사동 34-2,서울특별시 종로구 인사동길 20-9 (인사동),37.5723707934704,126.987179538283,,,,20180611,,1,,,,,2021-12-05 23:09:00.0
42,호텔 다다-인사,,,서울특별시 종로구 익선동 46,서울특별시 종로구 삼일대로32가길 33 (익선동),37.5746487412535,126.989539870839,,,,20130213,,1,,,,,2022-12-01 00:07:00.0
43,호텔롯데 엘세븐명동,,,서울특별시 중구 충무로2가 62-12,서울특별시 중구 퇴계로 137 (충무로2가),37.5613659177411,126.986980299262,,,,2016-01-12,,1,,,,,2022-12-03 00:05:00.0
44,(주)호텔롯데 롯데시티호텔 김포공항,,,서울특별시 강서구 방화동 886 외 6필지,서울특별시 강서구 하늘길 38 (방화동),,,,,,2011-11-30,,1,,,,,2022-12-03 00:05:00.0
45,"지니의 2층 3룸 주택(Genie's second floor, three room house)",,,서울특별시 구로구 구로동 707-11,서울특별시 구로구 가마산로 158-2 (구로동),37.489935037708,126.881499133677,,,,2023-02-08,,1,,,,,2022-12-01 23:00:00.0
46,서울YMCA관광호텔,,,서울특별시 종로구 종로2가 9 (8층),"서울특별시 종로구 종로 69 (종로2가, YMCA)",37.5706057036739,126.9852891232,,,,19670403,,2,,20230101,20271231,,2021-11-01 22:03:00.0
47,아름호스텔,호스텔업,,서울특별시 종로구 견지동 21 ,"서울특별시 종로구 율곡로4길 11-3, 1층 (견지동)",37.5750260949758,126.982164870236,6.0,79.0,79.0,20150420,,3,20220215,,,,2022-03-10 02:40:00.0
48,종로하루,,,서울특별시 종로구 원남동 233 종로하루,"서울특별시 종로구 창경궁로21가길 5-3, 종로하루 (원남동)",37.5749772066636,126.996558291984,,,,2023-02-15,,1,,,,,2022-12-01 23:09:00.0
49,Hostel STAY NOW,호스텔업,숙박시설,서울특별시 종로구 익선동 89 ,서울특별시 종로구 삼일대로32가길 38 (익선동),37.5745494674881,126.989720329128,20.0,547.0,547.0,20130512,,3,20201127,,,,2020-11-29 02:40:00.0
50,루미아호텔,,,서울특별시 종로구 숭인동 1405,서울특별시 종로구 난계로29길 19-11 (숭인동),37.5738460345582,127.022244034845,,,,2018-02-14,,1,,,,,2022-12-04 00:08:00.0
51,가온,,,서울특별시 영등포구 양평동1가 31-5 가온,"서울특별시 영등포구 선유로24길 3-3, 가온 (양평동1가)",37.5231082514333,126.89068069393,,,,20220526,,1,,,,,2021-12-04 22:08:00.0
52,보코 서울 강남,,,서울특별시 강남구 논현동 6 보코서울강남(가족호텔),"서울특별시 강남구 도산대로 144, 보코서울강남(가족호텔) (논현동)",37.5176731303712,127.024637971318,,,,20220418,,1,,,,,2021-12-03 22:00:00.0
53,브릭스관광호텔,,,서울특별시 은평구 응암동 109-7,서울특별시 은평구 은평로8길 1 (응암동),37.5999038501185,126.921192430803,,,,20160913,,1,,,,,2021-12-06 00:04:00.0
54,제이오너 호스텔,,,서울특별시 중구 회현동2가 42-10,"서울특별시 중구 소공로6나길 8, 1-2층 (회현동2가)",37.5580546970379,126.983628563751,,,,20220329,,1,,,,,2021-12-04 00:03:00.0
55,셀립 순라,,,서울특별시 종로구 권농동 127-1,서울특별시 종로구 율곡로10길 11 (권농동),37.5770258834462,126.991240571817,,,,20150126,,1,,,,,2021-12-06 00:04:00.0
56,로즈데일 인 독산,,,서울특별시 금천구 독산동 1006-112,서울특별시 금천구 범안로12길 29-29 (독산동),37.464822907317,126.893601814839,,,,2022-02-18,,1,,,,,2022-12-02 23:02:00.0
57,(주)아워홈 아벤트리호텔 종로점,,,서울특별시 종로구 견지동 65-1,서울특별시 종로구 우정국로 46 (견지동),37.5731321231843,126.983467010025,,,,20120928,,3,20230113,,,,2022-11-30 23:08:00.0
58,티마크호텔명동,,,서울특별시 중구 충무로3가 43,서울특별시 중구 충무로 15 (충무로3가),37.5625831076167,126.992568781307,,,,20131016,,3,20220502,,,,2021-12-05 23:07:00.0
59,페어몬트 앰배서더 서울(Fairmont Ambassador Seoul),,,서울특별시 영등포구 여의도동 22 파크원,"서울특별시 영등포구 여의대로 108, 파크원호텔 (여의도동)",37.526042541885,126.928299685623,,,,20210217,,1,,,,,2021-12-05 23:06:00.0
60,24게스트하우스동대문,,,서울특별시 중구 을지로7가 58-1,서울특별시 중구 을지로 280-2 (을지로7가),37.5653720284734,127.009054164218,,,,20140620,,3,20211231,,,,2021-12-05 23:07:00.0
61,아미드 호텔 서울,,,서울특별시 종로구 관훈동 198-42,서울특별시 종로구 인사동5길 38 (관훈동),37.5725945997533,126.984199188728,,,,2012-11-09,,1,,,,,2022-12-04 00:06:00.0
62,머큐어 앰배서더 서울 홍대,,,서울특별시 마포구 동교동 162-5 MERCURE 앰배서더 HOTEL 홍대,"서울특별시 마포구 양화로 144, MERCURE 앰배서더 HOTEL 홍대 (동교동)",37.5552870564155,126.922387127746,,,,20211222,,1,,,,,2021-12-03 23:03:00.0
63,오요5,,,서울특별시 중구 남산동2가 35-2,"서울특별시 중구 퇴계로18길 43, 지하1,1,2층 (남산동2가)",37.5589381968114,126.984843003587,,,,2019-07-26,,1,,,,,2022-12-03 00:03:00.0
64,호텔베뉴지,,,서울특별시 종로구 관수동 124 외1,서울특별시 종로구 청계천로 117 (관수동),37.5687357982902,126.990840158709,,,,2012-04-04,,1,,,,,2022-12-03 23:02:00.0
65,소테츠호텔즈 더 스프라지르 서울 동대문,관광호텔업,호텔,서울특별시 중구 광희동2가 17 ,서울특별시 중구 장충단로 226 (광희동2가),37.5647127725644,127.007745751574,215.0,12562.85,12563.0,20150624,,1,,,,,2021-06-04 02:40:00.0
66,동화킴스관광호텔,,,서울특별시 종로구 평창동 66-50,"서울특별시 종로구 평창문화로 136 (평창동, 킴스관광호텔)",37.6094501021909,126.975117393694,,,,19900402,,1,,,,,2021-12-08 22:02:00.0
67,스탠포드호텔코리아(주) 스탠포드호텔서울,,,서울특별시 마포구 상암동 1587,"서울특별시 마포구 월드컵북로58길 15 (상암동, 스탠포드호텔코리아)",37.5823228908933,126.886661453906,,,,20111011,,1,,,,,2021-12-05 22:05:00.0
68,토요코인 서울영등포,,,서울특별시 영등포구 영등포동1가 106,서울특별시 영등포구 신길로 293 (영등포동1가),37.5177067665494,126.911956247141,,,,20191206,,1,,,,,2021-12-07 00:01:00.0
69,스탠포드호텔 명동,,,서울특별시 중구 남대문로2가 9-1,서울특별시 중구 남대문로 84 (남대문로2가),37.5646489593288,126.982697400493,,,,20220120,,1,,,,,2021-12-05 21:00:00.0
70,나무호텔,,,서울특별시 광진구 광장동 327-1,서울특별시 광진구 아차산로76가길 12 (광장동),37.5473494032126,127.107246506654,,,,20210916,,1,,,,,2021-10-30 23:03:00.0
71,오요 5 롯지B (OYO 5 Lodge B),,,서울특별시 중구 남산동2가 33,서울특별시 중구 퇴계로18길 37 (남산동2가),37.5592128445981,126.985030146107,,,,2017-04-21,,1,,,,,2022-12-01 22:06:00.0
72,SD Firstier,,,서울특별시 영등포구 당산동1가 186-74 퍼스티어 호스텔,"서울특별시 영등포구 영등포로27길 17, 퍼스티어 호스텔 (당산동1가)",37.5226125333536,126.899204269432,,,,20221122,,1,,,,,2021-11-01 23:04:00.0
73,더리프 사당점,,,서울특별시 관악구 남현동 1061-2 3~7층,"서울특별시 관악구 남현1길 66, 3~7층 (남현동)",,,,,,20220713,,1,,,,,2021-11-01 00:05:00.0
74,호텔룩홈,,,서울특별시 중구 남산동2가 27-12,서울특별시 중구 퇴계로20길 32-10 (남산동2가),37.5583382527786,126.985809097039,,,,2018-05-03,,1,,,,,2022-12-01 23:08:00.0
75,오요5 롯지A(OYO 5 Lodge A),,,서울특별시 중구 남산동2가 33-3,서울특별시 중구 퇴계로18길 41 (남산동2가),37.559100482271,126.984967241127,,,,2017-04-24,,1,,,,,2022-12-03 00:01:00.0
76,스타즈호텔 명동1호점,,,서울특별시 중구 을지로3가 95-7,서울특별시 중구 충무로9길 20 (을지로3가),37.5670314283051,126.991421263022,,,,20150112,,3,20220422,,,,2021-12-03 22:04:00.0
77,호텔롯데,,,서울특별시 중구 소공동 1,"서울특별시 중구 을지로 30 (소공동, 롯데호텔)",37.5648098108631,126.981089534575,,,,1987-08-11,,1,,,,,2022-12-01 22:05:00.0
78,더 그랜드호텔 명동,관광호텔업,호텔,서울특별시 중구 충무로2가 62-2 ,서울특별시 중구 명동8가길 38 (충무로2가),37.561655339285,126.987175828686,50.0,2215.0,2215.0,20130219,,1,,,,,2021-04-28 02:40:00.0
79,레이크호텔,,,서울특별시 송파구 석촌동 158,"서울특별시 송파구 석촌호수로 216 (석촌동, 호텔 레이크)",37.5068657862399,127.100899982615,,,,20040101,,1,,,,,2021-12-06 23:03:00.0
80,H호스텔,,,서울특별시 용산구 이태원동 99-16 소망빌딩,서울특별시 용산구 보광로 103-2 (이태원동),37.5320607988573,126.994586232986,,,,20220714,,1,,,,,2021-12-06 23:06:00.0
81,반얀트리 클럽 앤 스파 서울,,,서울특별시 중구 장충동2가 산 5-5,서울특별시 중구 장충단로 60 (장충동2가),37.5505630772678,127.003666577537,,,,19870708,,1,,,,,2021-12-06 21:00:00.0
82,베이튼호텔,관광호텔업,숙박시설,서울특별시 중구 오장동 181-4 ,서울특별시 중구 동호로 346 (오장동),37.5652805324946,127.002733948586,161.0,5769.68,5770.0,20141010,,1,,,,,2021-04-28 02:40:00.0
83,프레지던트호텔,관광호텔업,,서울특별시 중구 을지로1가 188-3 ,서울특별시 중구 을지로 16 (을지로1가),37.5656303414928,126.979433601965,303.0,37527.0,37527.0,19690328,,1,,,,,2021-10-15 02:40:00.0
84,호텔 신라스테이 역삼(Hotel Shilla Stay Yeoksam),,,서울특별시 강남구 역삼동 675-3,서울특별시 강남구 언주로 517 (역삼동),37.5046473575801,127.04126319182,,,,20141002,,1,,,,,2021-12-03 23:02:00.0
85,오베르,,,서울특별시 영등포구 영등포동4가 104-17 오베르,"서울특별시 영등포구 영신로30길 14-1, 오베르 (영등포동4가)",37.518592795304,126.902744715714,,,,20220818,,1,,,,,2021-11-01 23:04:00.0
86,AC 호텔 바이 메리어트 서울 강남,,,서울특별시 강남구 역삼동 642,서울특별시 강남구 테헤란로25길 10 (역삼동),37.5012555156135,127.035455772627,,,,20120322,,1,,,,,2021-12-04 00:07:00.0
87,서울프린스호텔,관광호텔업,,서울특별시 중구 남산동2가 1-1 ,서울특별시 중구 퇴계로 130 (남산동2가),37.5606737824061,126.986276545427,100.0,4297.0,4297.0,19690415,,1,,,,,2021-10-15 02:40:00.0
88,호텔 나루,,,서울특별시 마포구 마포동 450 나루,서울특별시 마포구 마포대로 8 (마포동),37.5371800472604,126.944256035067,,,,2022-10-12,,1,,,,,2022-12-04 00:01:00.0
89,디에스디엘(주) 프레이저 플레이스 센트럴 서울,,,서울특별시 중구 순화동 214-0 외 1필지,"서울특별시 중구 통일로 78 (순화동,외 1필지)",,,,,,20081022,,1,,,,,2021-12-03 23:05:00.0
90,렉스 관광 호텔,,,서울특별시 강남구 논현동 18-2,"서울특별시 강남구 강남대로 588 (논현동, 렉스관광호텔)",37.5143711050416,127.020539655136,,,,20040513,,1,,,,,2021-10-31 22:03:00.0
91,호텔롯데 롯데호텔월드,,,서울특별시 송파구 잠실동 40-1,서울특별시 송파구 올림픽로 240 (잠실동),37.5112866236555,127.097939034042,,,,1986-10-01,,1,,,,,2022-12-01 22:02:00.0
92,비욘드스위트(BEYOND SUITE),,,서울특별시 서대문구 대현동 101-9,서울특별시 서대문구 이화여대1길 42-3 (대현동),37.5573204719476,126.943389837138,,,,20220725,,1,,,,,2021-12-09 00:04:00.0
93,BENIKEA Hotel FLOWER,,,서울특별시 동대문구 청량리동 30-6,서울특별시 동대문구 왕산로 269 (청량리동),37.5848622547723,127.050490302376,,,,20111104,,1,,,,,2021-12-09 00:04:00.0
94,전풍관광호텔,,호텔,서울특별시 성동구 도선동 58-0번지 ,,,,,2303.0,2303.0,20050429,,3,20090415,,,,2018-08-31 23:59:59.0
95,제이베이 관광호텔,,,서울특별시 강북구 수유동 174-32 외1필지(174-19),서울특별시 강북구 한천로140길 14 (수유동),,,,,,2022-09-26,,1,,,,,2022-12-03 23:04:00.0
96,에이치 에비뉴 건대점,,,서울특별시 광진구 화양동 24-15,서울특별시 광진구 동일로 156 (화양동),37.5460563048263,127.066587372347,,,,2018-01-11,,1,,,,,2022-12-01 22:06:00.0
97,신촌 EVER8 레지던스 호텔,,,서울특별시 서대문구 대현동 104-5 신촌푸르지오시티,"서울특별시 서대문구 신촌역로 7, 신촌푸르지오시티 14,15,22층 (대현동)",37.5574230599065,126.942569797001,,,,20141223,,1,,,,,2021-10-31 23:03:00.0
98,호텔컬리넌건대2,,,서울특별시 광진구 군자동 350-1,서울특별시 광진구 동일로 214 (군자동),37.5507845696226,127.069242498827,,,,20170526,,1,,,,,2022-11-30 23:05:00.0
99,호텔 컬리넌 건대,,,서울특별시 광진구 군자동 350-6,서울특별시 광진구 동일로 212 (군자동),37.5505563672097,127.069053753258,,,,20140108,,1,,,,,2021-10-30 23:03:00.0
100,골든씨티호텔,관광호텔업,숙박시설,서울특별시 동대문구 장안동 414-4번지 ,서울특별시 동대문구 천호대로 377 (장안동),37.5623687301915,127.06100596707,116.0,4681.86,4682.0,20141128,,3,20160908,,,,2018-08-31 23:59:59.0
101,시티팔레스호텔,,,서울특별시 동대문구 답십리동 497-23번지 ,서울특별시 동대문구 천호대로 257  (답십리동),37.5689685801361,127.050596840747,,,,19990101,,3,20120901,,,,2018-08-31 23:59:59.0
102,호스텔 메트로,,,서울특별시 동대문구 신설동 76-32,"서울특별시 동대문구 왕산로 11-1, 4~5층 (신설동)",37.5764376713265,127.02487342855,,,,20150318,,1,,,,,2021-12-05 22:04:00.0
103,더홀릭 관광호텔,,숙박시설,서울특별시 중랑구 상봉동 90-3번지 ,서울특별시 중랑구 망우로50길 22 (상봉동),37.5960373078702,127.088870062612,,,,20111220,,3,20180718,,,,2018-08-31 23:59:59.0
104,메이관광호텔,관광호텔업,호텔,서울특별시 중랑구 상봉동 89-3 ,서울특별시 중랑구 망우로52길 28 (상봉동),37.5961454967695,127.089966984842,49.0,3550.15,3550.0,20040813,,1,,,,,2021-01-08 02:40:00.0
105,HOTEL THE DESIGNERS CHEONGNYANGNI,,,서울특별시 동대문구 전농동 597-41,서울특별시 동대문구 왕산로 226 (전농동),37.5817124834366,127.047645734008,,,,2015-11-19,,1,,,,,2022-12-01 23:02:00.0
106,르메르디앙 서울 명동,,,서울특별시 중구 충무로1가 21-17,서울특별시 중구 명동8나길 38 (충무로1가),37.5617188311906,126.982713923738,,,,20221125,,1,,,,,2021-10-31 22:07:00.0
107,24게스트하우스 서울시청점,호스텔업,,서울특별시 중구 태평로2가 366-1 3층 ,"서울특별시 중구 덕수궁길 7, 3층 (태평로2가, 오천회관빌딩)",37.5647067782047,126.976323014384,11.0,357.77,358.0,20150917,,1,,,,,2021-05-01 02:40:00.0
108,에이큐브 호텔,관광호텔업,,서울특별시 중구 을지로5가 274-1 ,"서울특별시 중구 동호로35길 5 (을지로5가, 석광빌딩)",37.5662256914531,127.002036961181,43.0,2387.18,2387.0,20151006,,1,,,,,2021-04-28 02:40:00.0
109,세종호텔,,,서울특별시 중구 충무로2가 61-3,"서울특별시 중구 퇴계로 145 (충무로2가, 세종호텔)",37.5614676538883,126.987957498953,,,,19731224,,1,,,,,2021-11-02 00:02:00.0
110,호스텔코리아 10호점,호스텔업,,서울특별시 종로구 숭인동 200-33 2층 ,"서울특별시 종로구 종로 382, 2층 (숭인동)",37.5739654758614,127.019891179799,9.0,235.14,235.0,20140203,,3,20201210,,,,2020-12-24 02:40:00.0
111,브라운 관광호텔,,호텔,서울특별시 성북구 보문동4가 77-2번지 ,서울특별시 성북구 보문로 78 (보문동4가),37.5823336666791,127.021284014112,50.0,2695.67,2696.0,19910413,,3,20180327,,,,2018-08-31 23:59:59.0
112,24게스트하우스 인사동,호스텔업,,서울특별시 종로구 관철동 7-5 ,서울특별시 종로구 삼일대로17길 8 (관철동),37.5692788509491,126.987207234892,25.0,446.49,446.0,20140214,,3,20200908,,,,2020-09-11 02:40:00.0
113,고궁호텔,관광호텔업,호텔,서울특별시 종로구 원남동 177-1 ,서울특별시 종로구 율곡로 164 (원남동),37.5757515266803,126.99674368463,58.0,2704.0,2704.0,20141105,,3,20211229,,,,2021-12-31 02:40:00.0
114,타오 호텔,,,서울특별시 은평구 갈현동 395-17,서울특별시 은평구 통일로 863-24 (갈현동),37.6204785077133,126.919504715929,,,,2017-03-08,,1,,,,,2022-12-02 00:05:00.0
115,노블레스관광호텔,관광호텔업,,서울특별시 노원구 상계동 711-9 ,서울특별시 노원구 노해로77길 22 (상계동),37.6551735164761,127.059238704849,93.0,10421.0,10421.0,20010224,,1,,,,,2021-04-21 02:40:00.0
116,베니키아 프리미어 호텔 동대문,관광호텔업,,서울특별시 종로구 숭인동 207-32번지 ,"서울특별시 종로구 난계로29길 55 (숭인동, 베니키아호텔동대문)",37.5736380961049,127.020176019337,237.0,9928.87,9929.0,20151229,,3,20200330,,,,2020-04-01 02:40:00.0
117,서서울관광호텔,,,서울특별시 마포구 합정동 381-17번지 ,,,,,,,19990726,,3,20040422,,,,2018-08-31 23:59:59.0
118,미오하우스,호스텔업,,서울특별시 종로구 종로5가 314-7 7층 ,"서울특별시 종로구 청계천로 229, 7층 (종로5가)",37.5701139166518,127.003046658152,10.0,400.25,400.0,20140122,,3,20210228,,,,2021-03-18 02:40:00.0
119,서울,,,서울특별시 종로구 청진동 92번지 ,,37.5709617749066,126.981437983842,,5358.27,5358.0,19740401,,3,20080104,,,,2018-08-31 23:59:59.0
120,(주)올림피아스위트,,,서울특별시 종로구 평창동 108-2번지 ,,37.6106362936017,126.977558931232,,,,20030711,,3,20051230,,,,2018-08-31 23:59:59.0
121,비원관광호텔,,,서울특별시 종로구 원남동 36번지 ,서울특별시 종로구 율곡로 176  (원남동),37.5756255995956,126.998250886701,,,,20031210,,3,20120830,,,,2018-08-31 23:59:59.0
122,영빈호텔,호스텔업,,서울특별시 중구 쌍림동 240번지 ,"서울특별시 중구 퇴계로56길 18 (쌍림동, 영빈대중사우나)",37.5630562346748,127.005540059731,75.0,3108.69,3109.0,20160503,,1,,,,,2020-06-19 02:40:00.0
